MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA30049,LT832076,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Rosmarinus,officinalis,shrubland,Subtropical shrubland,dry mediterranean scrub,subtropical,Palearctic,7.2,3.2%,6 mg kg-1,0.29%,113,,Europe,Spain,Balearic Islands,"Mallorca, Cap Blanc",39deg24.30'N 2deg44.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA30050,LT832077,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Rosmarinus,officinalis,shrubland,Subtropical shrubland,dry mediterranean scrub,subtropical,Palearctic,7.2,3.2%,6 mg kg-1,0.29%,113,,Europe,Spain,Balearic Islands,"Mallorca, Cap Blanc",39deg24.30'N 2deg44.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28364,LT832203,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Santolina,chamaecyparissus,shrubland,Subtropical shrubland,dry mediterranean scrub,subtropical,Palearctic,7.2,3.2%,6 mg kg-1,0.29%,113,,Europe,Spain,Balearic Islands,"Mallorca, Cap Blanc",39deg24.30'N 2deg44.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28365,LT832204,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Santolina,chamaecyparissus,shrubland,Subtropical shrubland,dry mediterranean scrub,subtropical,Palearctic,7.2,3.2%,6 mg kg-1,0.29%,113,,Europe,Spain,Balearic Islands,"Mallorca, Cap Blanc",39deg24.30'N 2deg44.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28841,LT832320,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Malpighiales,Clusiaceae,Montrouziera,sphaeroidea,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,6,1.7%,44 mg kg-1,0.07%,133,,Oceania,New Caledonia,South Province,Ouenarou,22deg11.01'S 166deg43.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28842,LT832321,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Malpighiales,Clusiaceae,Montrouziera,sphaeroidea,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,6,1.7%,44 mg kg-1,0.07%,133,,Oceania,New Caledonia,South Province,Ouenarou,22deg11.01'S 166deg43.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29482,LT832355,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Goodeniaceae,Scaevola,beckii,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,6,1.7%,44 mg kg-1,0.07%,133,,Oceania,New Caledonia,South Province,Ouenarou,22deg11.01'S 166deg43.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29483,LT832356,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Goodeniaceae,Scaevola,beckii,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,6,1.7%,44 mg kg-1,0.07%,133,,Oceania,New Caledonia,South Province,Ouenarou,22deg11.01'S 166deg43.43'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA27592,LT832421,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Asparagales,Asparagaceae,Lomandra,insularis,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,4.3,5.5%,6 mg kg-1,0.22%,134,,Oceania,New Caledonia,South Province,Ouenarou,22deg10.56'S 166deg43.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA27593,LT832422,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Asparagales,Asparagaceae,Lomandra,insularis,shrubland,Subtropical shrubland,maquis minier,subtropical,Australasia,4.3,5.5%,6 mg kg-1,0.22%,134,,Oceania,New Caledonia,South Province,Ouenarou,22deg10.56'S 166deg43.54'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31219,LT832482,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Aristida,funiculata,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.5,0.33%,35 mg kg-1,0.029%,54,,Africa,Cape Verde,Sal,Sal,16deg48.19'N 22deg55.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31220,LT832483,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Aristida,funiculata,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.5,0.33%,35 mg kg-1,0.029%,54,,Africa,Cape Verde,Sal,Sal,16deg48.19'N 22deg55.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29234,LT832527,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Crotalaria,microphylla,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.5,0.33%,35 mg kg-1,0.029%,54,,Africa,Cape Verde,Sal,Sal,16deg48.19'N 22deg55.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29235,LT832528,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Crotalaria,microphylla,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.5,0.33%,35 mg kg-1,0.029%,54,,Africa,Cape Verde,Sal,Sal,16deg48.19'N 22deg55.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28991,LT832724,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Cucurbitales,Cucurbitaceae,Citrullus,colocynthis,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.6,0.36%,45 mg kg-1,0.027%,136,,Africa,Cape Verde,Sal,Sal,16deg48.48'N 22deg54.57'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28992,LT832725,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Cucurbitales,Cucurbitaceae,Citrullus,colocynthis,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.6,0.36%,45 mg kg-1,0.027%,136,,Africa,Cape Verde,Sal,Sal,16deg48.48'N 22deg54.57'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29275,LT832753,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Lotus,brunneri,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.6,0.36%,45 mg kg-1,0.027%,136,,Africa,Cape Verde,Sal,Sal,16deg48.48'N 22deg54.57'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29276,LT832754,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Lotus,brunneri,shrubland,deserts and xeric shrublands,semidesert,tropical,Afrotropic,7.6,0.36%,45 mg kg-1,0.027%,136,,Africa,Cape Verde,Sal,Sal,16deg48.48'N 22deg54.57'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32456,LT832918,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Ranunculus,sulphureus,shrubland,tundra,arctic tundra,polar,Palearctic,5.8,5.85%,17 mg kg-1,0.289%,61,,Europe,Norway,Svalbard,Longyearbyen,78deg13.15'N 15deg36.60'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32457,LT832919,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Ranunculus,sulphureus,shrubland,tundra,arctic tundra,polar,Palearctic,5.8,5.85%,17 mg kg-1,0.289%,61,,Europe,Norway,Svalbard,Longyearbyen,78deg13.15'N 15deg36.60'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31170,LT832962,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Alopecurus,magellanicus,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31171,LT832963,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Alopecurus,magellanicus,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32489,LT833013,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Ranunculus,sulphureus,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32490,LT833014,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Ranunculus,sulphureus,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA33248,LT833037,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Saxifraganae,Saxifragales,Saxifragaceae,Saxifraga,cespitosa,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA33268,LT833057,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Saxifraganae,Saxifragales,Saxifragaceae,Saxifraga,oppositifolia,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA33269,LT833058,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Saxifraganae,Saxifragales,Saxifragaceae,Saxifraga,oppositifolia,shrubland,tundra,arctic tundra,polar,Palearctic,5.7,8.55%,19 mg kg-1,0.54%,20,,Europe,Norway,Svalbard,Longyearbyen,78deg12.02'N 15deg48.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31925,LT833096,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Rytidosperma,setaceum,grassland,Temperate natural grassland,Eucalyptus woodland,temperate,Australasia,,,,,220,,Oceania,Australia,Tasmania,Epping Forest,41deg46.22'S 147deg18.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31926,LT833097,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Rytidosperma,setaceum,grassland,Temperate natural grassland,Eucalyptus woodland,temperate,Australasia,,,,,220,,Oceania,Australia,Tasmania,Epping Forest,41deg46.22'S 147deg18.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA27875,LT833127,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Leptorhynchos,squamatus,grassland,Temperate natural grassland,Eucalyptus woodland,temperate,Australasia,,,,,220,,Oceania,Australia,Tasmania,Epping Forest,41deg46.22'S 147deg18.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA27876,LT833128,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Leptorhynchos,squamatus,grassland,Temperate natural grassland,Eucalyptus woodland,temperate,Australasia,,,,,220,,Oceania,Australia,Tasmania,Epping Forest,41deg46.22'S 147deg18.11'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
